workclass,occupation,gender,hours-per-week,marital-status,relationship,race,native-country,age,capital-gain,education,capital-loss,fnlwgt,income
4,4,1,40,0,1,4,39,49,0,11,0,83444,0
6,4,1,40,2,0,0,39,45,3137,15,0,239093,0
2,3,1,40,4,1,4,39,62,0,11,0,151369,0
4,1,1,40,2,0,4,39,29,0,8,0,56630,0
4,7,0,40,5,4,4,39,49,0,11,0,117095,0
1,1,0,40,0,4,2,39,55,0,15,0,189985,0
0,0,1,72,4,3,0,39,20,0,15,0,34862,0
5,4,1,40,4,3,4,39,37,0,9,0,126675,0
7,1,1,40,2,0,4,39,43,0,9,0,199806,1
4,1,0,40,0,1,4,39,29,0,15,0,57596,0
4,12,0,40,2,5,4,39,44,0,11,0,103459,1
4,13,1,40,5,4,4,39,28,0,15,0,282398,1
4,4,0,45,4,1,4,39,38,0,15,0,298841,0
4,12,1,50,2,0,4,39,45,0,8,1977,33300,1
0,0,1,40,4,3,4,39,22,0,15,0,306031,0
4,8,0,20,4,3,4,39,19,0,15,0,306467,0
4,8,1,40,4,1,4,39,20,0,2,0,189888,0
4,6,1,40,2,0,4,39,60,0,11,0,83861,0
4,12,0,40,4,1,4,39,30,0,11,0,117393,0
4,1,1,40,4,1,1,0,22,0,15,0,129934,0
4,12,0,60,0,1,4,39,51,0,15,0,179010,0
4,10,0,40,4,4,2,0,31,0,9,0,375680,0
4,4,0,40,0,4,4,39,48,0,11,0,316101,0
4,12,1,40,2,0,4,39,43,0,9,1887,293305,1
2,14,1,40,0,4,2,39,51,0,11,0,175750,0
4,13,1,48,2,0,4,39,41,0,8,1848,121718,1
0,0,1,40,2,0,4,39,62,3411,8,0,94931,0
7,3,1,40,2,0,2,39,50,0,11,0,229272,1
4,12,0,40,2,5,4,39,46,0,11,0,142828,1
4,14,1,60,2,0,4,39,54,15024,15,0,22743,1
4,6,1,45,2,0,4,39,68,0,11,0,76371,1
6,3,1,30,4,1,4,39,23,0,7,0,216129,0
4,12,0,35,4,1,4,39,49,0,12,0,107425,0
4,6,1,40,2,0,4,39,24,0,0,0,611029,0
2,11,1,40,2,0,2,39,30,0,11,0,363032,0
4,7,1,45,2,0,4,39,38,3137,11,0,170020,0
4,12,0,35,4,1,4,39,34,0,11,0,137900,0
4,4,1,40,4,3,4,39,22,0,15,0,322674,0
4,6,1,40,5,1,4,39,30,0,5,0,23778,0
4,14,1,31,2,0,4,39,61,0,5,0,147845,0
4,4,1,40,0,4,4,39,36,0,11,0,175759,0
5,4,1,40,2,0,4,39,51,0,8,0,166459,0
4,7,0,40,2,5,1,40,43,0,4,0,128212,1
1,11,1,48,2,0,4,39,54,0,15,0,127455,1
4,10,0,25,6,1,4,39,63,0,11,0,134699,0
4,4,1,40,2,0,4,39,51,0,15,0,254230,1
6,7,1,40,2,0,4,39,63,0,0,0,159715,0
2,10,1,60,2,0,4,39,51,0,12,0,116286,1
4,12,0,35,0,3,4,39,27,0,11,0,146719,0
4,13,1,40,2,0,4,39,35,0,7,0,361888,1
0,0,0,25,2,5,4,39,31,0,9,0,26553,1
6,3,1,40,5,4,4,39,46,0,11,0,32825,0
4,3,1,40,2,0,2,39,53,0,8,0,225768,1
1,1,1,24,0,3,4,39,26,0,15,0,393728,0
4,7,1,40,4,3,4,39,43,0,11,0,160369,0
4,12,1,50,2,0,4,39,39,15024,11,0,191807,1
1,10,1,40,0,1,4,39,50,0,11,1590,176969,0
1,1,1,40,2,0,4,39,54,0,11,0,33863,1
0,0,0,45,2,5,4,39,62,0,15,0,182687,1
7,10,0,40,0,4,4,39,57,0,15,0,141459,0
0,0,1,24,4,3,2,39,19,0,15,0,174233,0
2,8,1,20,4,3,4,39,29,0,11,0,95393,0
4,3,1,40,4,2,2,39,20,0,11,0,221095,0
4,4,1,55,2,0,4,39,53,0,9,1902,104501,1
0,0,1,40,4,3,4,39,18,0,15,0,437851,0
0,0,1,40,4,3,4,39,22,0,15,0,131230,0
4,8,1,40,4,1,4,8,23,0,11,0,495888,0
4,1,1,20,2,0,4,39,69,0,1,0,185691,0
4,6,1,40,2,0,4,39,56,0,5,2002,201822,0
2,10,1,35,2,0,2,39,53,0,9,0,549341,0
4,1,1,40,4,1,4,39,28,0,11,0,247445,0
4,8,1,40,2,0,2,39,28,0,9,0,199566,0
5,4,1,84,2,0,1,36,33,0,11,0,139057,1
4,12,0,30,0,4,4,39,48,0,11,0,185039,0
4,3,1,40,2,0,4,39,61,0,11,0,166124,1
4,10,1,45,2,0,4,39,49,5013,9,0,82649,0
4,4,1,40,2,0,4,39,48,0,15,0,109275,0
4,3,1,40,2,0,4,39,32,0,5,0,408328,0
4,3,1,40,2,0,4,39,51,0,11,0,186338,1
0,0,1,40,4,1,4,39,27,0,9,0,130856,0
4,8,1,14,4,3,4,39,19,0,15,0,251579,0
4,10,1,50,2,0,4,39,47,0,11,0,76612,0
4,14,1,60,4,3,4,39,25,0,9,0,22546,0
4,11,1,40,2,0,2,39,72,0,15,0,53684,0
4,3,1,40,0,1,4,39,29,0,1,0,183627,0
4,1,0,40,4,3,4,39,22,0,11,0,73203,0
4,8,1,48,2,0,2,9,57,0,11,0,108426,0
4,1,1,60,2,0,4,4,50,0,7,0,116287,0
5,12,1,30,2,0,4,39,45,0,15,0,145697,0
4,10,1,40,0,1,4,39,52,0,15,0,326156,1
4,4,1,48,2,0,4,39,53,0,12,0,201127,1
4,6,1,48,2,0,4,39,36,0,11,0,250791,0
4,3,1,40,2,0,4,39,46,0,11,0,328216,1
4,12,0,20,4,3,4,39,20,0,11,0,400443,0
4,8,1,10,6,4,2,39,75,0,4,0,95985,0
2,3,1,40,2,0,4,39,32,0,11,0,127651,1
4,3,1,40,2,0,4,39,28,0,11,0,250679,0
4,10,0,40,0,1,4,39,53,0,12,0,103950,0
4,12,0,35,4,3,4,39,17,0,1,0,200199,0
7,1,0,38,0,4,4,39,46,0,8,0,295791,0
4,10,0,30,5,1,4,39,39,0,7,0,191841,0
4,3,1,40,0,4,4,39,38,0,15,0,82622,0
4,7,1,60,2,0,4,39,36,0,11,0,160728,0
2,10,0,21,4,1,2,39,63,0,9,0,109849,0
4,7,1,43,2,0,4,26,28,0,3,0,339897,0
0,0,1,45,4,3,4,39,28,0,9,0,37215,0
4,1,0,35,4,4,4,39,49,0,11,0,371299,0
4,7,1,40,2,0,4,26,43,0,15,0,421837,0
4,4,1,45,2,0,4,39,38,0,9,0,29702,1
4,13,1,62,4,1,4,9,39,0,11,0,117381,0
0,0,0,40,0,1,2,39,42,0,11,0,240027,0
4,4,1,40,2,0,4,39,40,0,11,0,338740,0
0,0,0,10,5,4,4,39,45,0,11,0,28359,0
0,0,0,40,0,4,4,39,29,0,11,0,315026,0
1,10,1,45,4,1,4,39,24,0,9,1741,314525,0
4,13,1,50,2,0,4,39,30,0,15,0,173005,1
4,14,1,40,2,0,2,39,44,0,15,0,286750,0
4,12,1,24,2,0,4,39,40,0,11,0,163985,0
4,7,0,35,4,2,4,33,30,0,11,0,219318,0
4,10,0,40,0,1,4,39,42,0,12,1876,44121,0
6,10,0,35,0,1,4,39,52,0,8,0,103794,0
4,3,1,40,2,0,2,39,42,0,15,0,310632,1
4,3,1,52,2,0,4,39,39,0,15,0,153976,1
4,10,1,45,0,4,4,39,43,0,15,0,174575,0
6,3,1,40,2,0,4,39,62,10566,11,0,82388,0
4,3,1,40,2,0,4,9,30,0,8,0,207253,0
0,0,0,20,6,1,4,39,83,0,11,0,251951,0
4,10,1,55,2,0,4,39,39,0,9,0,746786,1
4,14,0,20,2,5,4,39,41,0,11,0,308296,0
4,10,0,40,2,5,4,39,49,0,12,1977,101825,1
4,3,1,40,2,0,4,39,25,0,1,0,109009,0
4,14,1,40,2,0,4,39,48,0,1,2002,413363,0
0,0,1,8,0,1,4,39,59,0,7,0,117751,0
7,1,1,40,4,1,4,39,44,0,9,0,296326,0
4,6,1,56,0,1,4,39,36,4650,6,0,208358,0
4,6,1,40,4,3,4,21,40,0,11,0,120277,0
4,1,0,35,4,3,2,23,21,0,11,0,193219,0
4,1,0,38,5,1,4,39,41,0,15,0,86399,0
4,4,0,50,4,1,4,39,24,0,9,0,215251,0
6,5,1,60,2,0,4,39,67,0,11,0,124470,0
4,1,1,38,4,3,4,39,24,0,9,0,228649,0
6,12,1,60,2,0,4,39,50,0,9,0,386397,0
4,12,1,35,0,1,4,39,48,0,12,0,96798,0
0,0,1,20,2,0,2,39,55,0,7,0,106707,1
4,7,1,40,4,1,4,7,29,3325,11,0,159768,0
4,10,0,36,0,4,4,21,50,0,9,0,139464,0
7,4,1,40,2,0,4,39,64,0,0,0,550848,1
4,8,1,37,0,1,2,39,49,0,6,0,68505,0
4,8,1,52,4,3,2,39,20,0,11,0,122215,0
4,1,0,40,5,1,4,39,30,0,11,0,159442,0
4,8,1,30,2,0,1,3,37,0,9,0,80638,0
4,7,1,40,2,0,4,39,52,0,11,0,192390,1
4,11,1,25,4,3,4,39,22,0,15,0,191324,0
0,0,0,14,6,1,4,39,77,0,11,0,147284,0
7,1,1,15,4,3,4,39,19,0,15,0,73009,0
4,3,1,55,0,2,4,39,52,0,11,0,177858,1
4,13,0,40,3,3,1,39,42,0,9,0,163003,0
4,4,0,36,5,1,4,39,35,0,11,0,95551,0
4,1,0,50,4,4,4,39,27,0,15,0,125298,0
7,8,0,38,4,1,2,39,54,0,11,0,198186,0
4,3,1,40,2,0,4,39,37,0,11,1628,295949,0
4,14,1,35,2,0,4,39,37,0,0,0,182668,0
4,3,1,30,2,0,4,39,28,0,5,0,124905,0
4,12,1,40,2,0,4,39,63,0,9,0,171635,0
4,7,1,42,4,3,4,39,19,0,11,0,376240,0
4,12,0,40,4,3,4,39,28,0,9,0,157391,0
0,0,1,40,4,1,4,39,23,0,15,0,114357,0
4,10,0,40,4,1,4,39,44,0,14,0,178134,1
4,3,1,40,2,0,4,39,31,0,15,0,207201,1
4,12,1,50,4,1,1,0,35,0,9,0,124483,1
4,9,0,50,0,1,4,39,64,0,11,0,102103,0
4,6,1,40,2,0,4,39,40,0,11,0,92036,1
2,10,0,50,0,1,4,39,59,0,7,0,236426,0
4,1,0,40,4,3,4,39,22,0,15,0,400966,0
4,12,0,44,4,1,4,39,40,0,15,0,404573,0
4,6,1,40,2,0,4,26,35,0,5,0,227571,0
4,1,0,15,4,3,4,39,20,0,15,0,145917,0
2,11,1,40,4,3,4,39,35,0,11,0,190226,0
4,4,1,48,2,0,4,39,28,0,15,0,356555,0
4,7,1,40,0,3,4,39,28,0,11,0,66473,0
0,0,1,20,2,0,4,39,37,0,15,0,172256,0
0,0,1,6,2,0,4,39,72,0,10,2392,118902,1
5,12,1,60,4,1,4,39,25,0,7,0,163039,0
4,1,0,40,0,4,4,39,37,0,11,0,89559,0
0,0,0,45,4,3,4,39,19,0,15,0,35507,0
4,12,0,38,0,3,4,39,31,0,8,0,163303,0
4,1,0,40,4,2,4,39,41,0,11,0,192712,0
4,13,1,40,2,0,4,39,31,0,0,0,381153,1
4,3,1,40,2,0,4,39,44,0,11,0,222434,0
4,4,1,47,4,1,2,39,20,0,15,0,34706,0
6,5,1,50,2,0,4,39,57,0,15,0,47857,0
4,8,0,12,0,1,4,39,26,0,11,0,195216,0
5,4,1,60,2,0,4,12,44,5013,11,0,103643,0
2,11,1,40,4,1,4,39,29,0,11,0,329426,0
4,10,1,40,2,0,4,39,36,0,11,1977,183612,1
4,3,1,40,2,0,4,39,40,0,8,0,184105,1
4,8,1,35,4,1,2,23,21,0,7,0,211385,0
4,3,1,70,4,1,4,39,21,0,15,0,61777,0
6,10,1,48,5,4,4,39,34,0,14,0,320194,1
4,4,0,15,4,3,4,39,24,0,9,0,199444,0
4,8,0,40,0,1,4,39,28,0,0,0,312588,0
4,14,1,50,5,3,4,39,35,0,11,0,168675,0
4,3,1,40,0,1,4,39,35,0,11,0,87556,0
7,4,0,40,4,1,4,39,38,0,9,0,220421,0
1,1,0,40,0,4,2,39,44,0,11,0,404599,0
4,6,0,40,2,5,4,31,39,0,9,0,99065,1
2,8,0,40,0,1,4,39,57,0,11,0,109973,0
4,12,0,40,4,3,4,39,19,0,15,0,246652,0
4,7,1,48,2,0,4,39,29,0,8,0,57423,0
4,7,1,40,4,2,2,39,23,0,11,0,291248,0
4,8,0,40,6,4,4,39,50,0,11,0,163708,0
6,3,1,20,2,0,4,39,51,0,15,0,240358,0
4,3,1,40,0,1,0,39,28,0,8,0,25955,0
4,12,1,60,2,0,4,39,44,0,9,0,101593,0
6,10,1,40,4,1,2,39,29,0,9,0,227890,0
4,14,1,45,0,1,4,39,31,0,11,0,225053,0
4,3,1,45,2,0,4,39,27,0,9,0,228472,1
4,4,1,45,2,0,4,39,34,0,9,0,245378,0
5,10,1,50,2,0,1,30,50,7688,14,0,156623,1
4,6,1,40,2,0,4,39,27,0,15,0,35032,1
4,1,0,40,4,4,2,39,31,0,8,0,258849,0
4,3,1,40,2,0,4,39,46,0,7,0,190115,1
4,1,0,40,4,3,1,39,39,0,15,0,63910,0
4,12,1,55,2,0,4,39,40,0,9,0,510072,1
4,12,1,40,0,3,4,39,28,0,1,0,210867,0
4,12,0,40,4,3,4,39,18,0,11,0,263024,0
4,1,0,40,0,1,4,39,51,0,11,0,306785,0
5,12,1,50,0,1,4,39,58,0,11,0,104333,0
4,12,1,40,2,0,4,39,66,0,11,0,340734,0
6,8,0,20,2,5,1,35,36,0,11,0,288585,0
4,6,0,60,0,1,4,39,38,0,1,0,241765,0
4,4,1,40,4,3,4,39,25,0,7,0,111058,0
4,8,0,22,4,4,4,39,25,0,11,0,104662,0
4,6,1,40,4,3,4,39,90,0,1,0,313986,0
2,1,0,40,0,4,4,39,41,0,15,0,52037,0
0,0,0,40,4,4,2,39,34,0,11,0,146589,0
4,10,0,40,0,4,4,11,33,914,9,0,131776,0
4,1,0,40,4,1,4,39,33,0,11,0,254221,0
4,4,1,45,2,0,4,39,35,0,9,1887,152909,1
6,3,0,20,4,3,2,39,39,0,11,0,211785,0
4,12,1,60,2,0,4,39,59,0,11,0,160362,0
4,13,1,16,4,3,4,39,19,0,15,1719,387215,0
4,12,1,38,2,0,4,39,39,4064,11,0,187046,0
0,0,1,40,4,3,4,39,19,0,15,0,208874,0
4,6,0,40,4,3,4,39,27,0,11,0,169631,0
4,3,1,40,2,0,4,39,52,0,5,0,202956,0
6,8,0,24,0,3,4,39,59,0,11,0,80467,0
4,3,0,40,0,4,4,39,28,0,15,0,407672,0
4,8,0,50,0,2,4,29,37,0,11,0,243425,0
0,0,1,99,2,0,4,39,50,0,0,0,174964,0
4,4,1,50,2,0,4,39,36,0,9,0,347491,1
4,10,1,60,2,0,4,39,34,0,9,0,146161,1
4,1,1,40,4,3,4,39,23,0,15,0,449432,0
0,0,0,30,4,3,4,39,19,0,1,0,175499,0
4,3,1,84,0,1,4,39,33,0,11,2258,288825,0
2,10,1,52,4,3,4,39,27,0,12,0,134813,0
2,10,1,40,2,0,4,39,31,0,12,0,190401,0
4,7,1,36,2,0,4,39,21,0,0,0,260617,0
4,4,1,54,2,0,4,39,31,0,11,0,45604,0
4,6,1,40,2,0,4,39,59,0,11,0,67841,1
2,10,1,48,2,0,4,39,40,0,12,1902,244522,1
4,6,1,40,4,3,4,39,19,0,1,0,430471,0
4,14,1,50,2,0,4,39,47,0,11,0,194698,0
4,3,1,40,4,4,4,39,34,0,9,0,94235,0
4,8,1,78,2,0,4,39,57,0,11,0,188330,0
2,14,1,40,2,0,2,39,51,0,6,0,146181,0
4,6,1,20,4,1,4,39,21,0,15,0,177125,0
5,12,1,50,2,0,4,39,30,0,15,0,68330,0
4,6,1,45,0,1,4,39,46,0,15,0,95636,0
4,12,0,45,4,1,4,39,40,0,9,0,238329,0
4,8,1,40,2,1,4,8,52,0,13,0,416129,0
4,12,1,50,4,1,1,36,23,0,9,0,285004,0
0,0,0,10,6,2,4,39,90,991,9,0,256514,0
4,1,0,50,4,1,4,39,25,0,11,0,186294,0
4,14,1,45,0,1,4,39,43,0,15,0,188786,0
7,11,0,40,0,4,0,39,38,0,15,0,31352,1
4,8,0,30,4,1,4,39,22,0,8,0,197613,0
2,1,0,40,4,1,4,39,33,1055,9,0,161942,0
4,10,1,40,2,0,4,39,34,5178,15,0,275438,1
4,14,1,20,2,0,4,39,65,0,8,0,361721,0
4,13,1,15,4,3,4,39,50,0,11,0,144968,0
4,12,1,48,4,1,4,39,29,6849,9,0,190539,0
4,14,1,40,2,0,4,39,25,0,11,0,178037,0
4,1,0,40,0,1,4,39,54,0,15,0,306985,0
4,1,1,40,2,0,4,39,49,0,11,0,87928,1
4,7,1,40,2,0,4,39,44,0,15,0,242619,0
4,8,0,40,0,3,4,39,24,0,6,0,154165,0
4,12,1,38,4,1,4,39,25,0,9,0,511331,0
2,14,1,20,2,0,4,39,65,0,11,0,221026,0
6,4,1,45,2,0,2,39,56,0,11,0,222182,0
6,10,1,60,2,0,4,39,39,15024,14,0,126569,1
4,10,0,40,4,3,4,39,23,0,9,0,202344,0
4,8,0,20,4,1,4,39,20,0,15,0,190423,0
4,3,1,40,4,4,4,8,24,0,4,0,238917,0
4,4,1,50,2,0,4,39,41,0,15,1887,221947,1
5,5,1,50,2,0,4,39,40,0,15,0,37997,0
4,3,1,50,2,0,4,39,55,0,11,0,147098,1
4,1,0,48,0,4,4,39,38,0,11,0,278253,0
4,1,0,40,4,4,2,39,23,0,11,0,195411,0
4,4,1,50,2,0,4,39,44,0,9,0,76196,0
4,3,1,40,2,0,4,39,45,0,15,1887,120131,1
6,1,0,12,4,3,4,11,20,0,15,0,186014,0
4,8,1,40,4,3,4,39,29,0,11,0,205903,0
7,11,1,40,2,0,4,39,43,0,11,0,125405,0
4,7,1,40,0,1,4,39,30,0,2,0,219838,0
7,1,0,38,4,1,4,39,28,0,15,0,19395,0
4,4,1,40,2,0,4,39,31,0,11,0,223327,1
4,3,0,40,0,4,4,39,52,0,11,0,114062,0
4,10,0,50,2,5,4,20,36,0,9,0,95654,1
4,3,1,45,2,0,4,39,38,0,11,0,177305,0
0,0,1,40,2,0,4,39,66,0,15,0,299616,0
6,5,1,40,2,0,4,39,63,0,8,0,117681,0
4,8,1,35,4,3,4,39,21,0,15,0,237651,0
7,1,1,40,0,1,4,39,33,0,11,0,150570,0
7,10,0,50,0,4,4,39,46,1506,15,0,106705,0
0,0,1,20,4,3,4,39,20,0,15,0,174714,0
5,12,1,60,4,1,4,39,47,3325,9,0,175958,0
4,10,1,55,2,0,4,39,33,0,10,0,144064,1
0,0,1,30,4,2,2,39,66,0,5,0,107112,0
4,1,0,30,4,3,4,0,20,0,15,0,54152,0
4,6,1,40,0,1,4,39,28,0,11,0,152951,0
4,9,0,28,0,4,4,7,46,0,11,0,190487,0
4,12,1,45,2,0,2,39,25,0,15,0,306666,0
4,3,1,40,2,3,4,39,37,3137,11,0,195148,0
6,3,1,60,2,0,4,39,31,0,6,0,226624,0
4,3,1,40,2,0,4,39,49,0,11,0,157569,0
7,13,1,20,3,4,4,39,22,0,15,0,22966,0
4,8,0,20,2,5,4,39,52,0,8,0,379682,1
4,4,0,50,2,5,4,39,29,0,7,0,446559,0
4,8,0,20,4,3,4,39,18,0,1,0,41794,0
2,4,1,35,2,0,4,39,31,0,15,0,90409,0
4,8,0,35,4,1,1,40,23,0,15,0,125491,0
0,0,0,40,2,5,0,39,27,0,8,0,129661,1
6,12,1,65,2,0,4,39,54,0,0,0,104748,0
2,8,0,49,0,4,4,6,50,0,11,0,169182,0
4,13,1,40,2,0,4,0,46,0,12,1902,324655,1
4,5,0,40,4,3,4,39,24,0,9,0,122272,0
0,0,0,18,4,3,4,39,17,0,1,0,114798,0
5,8,1,45,5,1,4,39,49,0,11,0,289707,0
2,3,1,40,2,0,4,39,54,0,11,0,137691,1
4,4,1,60,2,0,4,39,41,0,9,1902,84610,1
4,1,1,40,2,0,4,39,49,0,11,0,166789,0
2,10,0,35,4,1,4,39,36,0,9,0,348728,0
4,14,1,40,4,3,2,14,23,0,11,0,348092,0
4,8,0,40,6,1,4,39,63,0,15,0,154526,0
4,12,1,40,2,0,4,2,67,0,11,0,288371,1
4,3,1,40,4,1,4,39,23,0,11,0,182342,0
4,10,1,40,4,3,4,39,22,0,9,0,244366,0
4,1,1,30,2,0,4,39,66,0,8,0,102423,0
4,3,1,50,2,0,4,39,25,0,1,0,259688,0
4,7,0,20,0,4,4,39,30,0,15,0,98733,0
4,14,1,40,2,0,4,39,35,2885,11,0,174856,0
6,4,1,40,2,0,4,39,67,0,5,0,141797,0
4,3,1,40,4,1,2,39,30,0,2,0,327202,0
4,7,0,38,4,1,2,39,26,0,15,0,76996,0
4,7,1,40,2,0,4,39,34,0,11,0,260560,0
4,12,1,40,4,3,4,39,21,0,15,0,370990,0
4,3,1,10,4,3,4,39,18,0,2,0,129010,0
4,3,1,40,4,1,4,39,21,0,11,0,452640,0
5,10,1,40,2,0,4,39,76,0,6,0,120796,0
1,11,1,70,2,0,1,0,51,0,15,0,45334,0
4,7,0,56,2,5,4,39,26,0,11,0,229523,0
4,8,0,25,4,1,4,39,18,0,2,0,127388,0
0,0,1,40,4,3,4,39,18,0,1,0,395567,0
4,7,1,50,2,0,4,39,34,0,8,1672,119422,0
4,4,0,40,0,1,4,39,59,0,11,0,193895,0
4,4,1,45,5,1,4,39,55,14084,9,0,163083,1
6,5,1,72,4,1,4,39,33,0,15,0,155343,0
4,8,0,10,4,3,4,39,25,0,11,0,73895,0
4,7,0,10,6,1,4,39,48,0,11,0,107682,0
4,12,0,5,0,1,4,39,64,0,9,0,321166,0
2,10,0,45,4,1,4,39,47,0,12,0,154940,1
4,13,0,40,4,3,4,39,26,0,15,0,103700,0
4,10,1,48,2,0,4,39,36,0,7,0,63509,1
4,5,1,40,2,0,4,39,21,0,11,0,243842,0
0,0,0,25,4,1,4,39,54,0,5,0,187221,0
4,7,1,44,4,3,4,39,30,0,11,0,58597,0
6,3,1,40,0,1,4,39,41,0,11,0,190290,0
0,0,0,35,4,1,4,39,53,8614,12,0,158352,1
4,12,1,30,4,2,2,39,34,0,15,0,62165,0
0,0,0,35,4,3,4,39,20,0,15,0,307149,0
4,12,1,49,4,1,4,8,24,0,0,0,280134,0
4,10,0,20,4,1,4,39,26,0,9,0,118736,0
4,1,0,48,4,1,4,39,25,0,11,0,171114,0
4,12,0,36,0,4,4,39,35,0,15,0,169638,0
4,3,1,40,0,1,4,39,41,0,15,0,125461,1
4,3,1,40,4,3,4,39,33,0,1,0,145434,0
4,8,0,25,4,3,4,39,18,0,15,0,152182,0
5,1,1,38,5,1,4,39,27,0,11,0,233724,0
4,8,0,35,0,4,4,39,32,0,11,0,153963,0
2,8,1,40,4,1,2,39,51,0,11,0,88120,0
4,1,0,40,0,4,2,39,38,0,8,0,96330,0
2,14,0,25,2,5,4,39,41,0,15,0,66118,0
4,3,1,40,2,0,4,39,26,2829,15,0,182178,0
6,4,1,35,0,4,4,39,38,0,8,0,53628,0
4,4,1,45,2,0,4,39,54,0,6,0,174865,1
4,10,0,60,4,1,4,28,30,0,9,0,66194,0
4,4,0,30,6,4,4,39,31,0,15,0,73796,0
7,10,1,40,4,1,4,39,26,0,9,0,28366,0
6,10,1,3,2,0,4,39,75,4931,10,0,231741,0
4,14,1,40,4,3,2,39,29,0,12,0,237865,0
4,4,1,50,2,0,4,39,61,0,11,0,195453,1
4,12,0,45,5,4,4,39,24,0,15,0,116934,0
0,0,1,30,4,1,4,39,22,0,2,0,87867,0
4,10,1,40,4,1,4,39,34,0,7,0,456399,0
4,3,1,40,0,3,4,39,42,0,15,0,263608,0
4,3,1,40,4,1,4,39,24,0,1,0,263498,0
6,12,1,40,2,0,4,0,42,0,7,0,183765,0
1,3,1,40,4,1,2,39,27,0,11,1980,469705,0
2,10,0,50,2,5,4,39,39,0,9,0,113253,1
4,6,1,40,4,3,4,39,20,0,11,0,138768,0
4,8,0,40,4,1,2,39,51,0,1,0,302146,0
4,12,1,30,2,0,4,39,68,0,9,0,253866,0
1,7,1,48,4,3,4,39,28,0,11,0,214858,0
4,13,0,40,0,1,4,39,43,0,11,0,243476,0
4,3,1,40,3,1,4,39,35,0,15,0,169104,0
4,1,0,40,0,4,2,39,44,0,11,0,103218,0
4,6,1,40,4,1,4,39,41,0,9,0,57233,0
4,13,1,45,2,0,4,39,44,0,11,0,228320,1
4,1,0,40,2,2,4,39,20,0,11,0,217421,0
4,3,1,75,2,0,4,39,46,0,11,0,185041,1
6,14,1,70,2,0,4,39,27,7688,7,0,37302,1
4,8,1,50,4,1,4,39,32,0,15,0,261059,0
4,12,1,50,0,1,4,39,46,0,15,0,59767,0
4,8,1,24,4,1,4,39,26,0,11,0,333541,0
4,1,0,40,4,3,1,40,20,0,15,0,133352,0
4,5,0,40,2,5,4,39,36,0,11,0,99270,0
4,4,1,40,2,0,4,39,49,0,9,0,204629,1
4,4,1,55,2,0,4,39,32,3103,11,0,34104,1
4,10,1,50,2,0,4,39,32,15024,9,0,312667,1
4,3,1,40,2,0,4,39,49,0,9,1902,329603,1
4,14,1,45,4,1,4,39,36,0,11,0,281021,0
4,8,1,25,4,2,4,39,22,0,15,0,275385,0
1,1,0,40,0,1,4,39,52,0,11,0,129177,0
4,4,1,50,2,0,4,39,42,0,11,0,385591,1
0,0,1,40,4,3,4,39,22,0,15,0,201179,0
4,8,0,16,6,4,4,39,72,0,11,0,38360,0
2,10,0,40,5,1,4,39,30,0,9,0,73796,0
4,6,1,40,2,0,4,39,44,0,15,0,67671,0
4,12,0,45,4,1,4,39,23,0,9,0,257621,0
4,12,1,20,4,3,4,39,22,0,15,0,180052,0
4,1,1,60,5,4,4,39,59,0,9,0,656036,0
4,10,0,40,0,4,4,39,46,0,11,0,215943,0
4,6,1,40,2,0,4,26,30,0,8,0,488720,0
1,8,0,30,6,4,4,33,64,0,5,0,199298,0
4,12,0,40,2,5,2,39,31,0,15,0,305692,0
4,8,1,20,2,0,4,39,64,0,11,0,114994,0
4,7,0,40,4,3,4,39,45,0,11,0,88265,0
4,7,1,40,2,0,4,39,59,0,11,1887,168569,1
4,1,0,40,4,2,2,23,32,0,11,0,175413,0
4,7,1,40,2,0,0,39,43,0,9,0,161226,0
0,0,0,20,0,1,4,39,66,1086,0,0,160995,0
4,12,1,45,4,1,4,39,23,0,15,0,208598,0
6,3,1,40,2,0,4,39,49,0,11,0,200471,0
4,7,1,40,2,0,4,26,32,0,2,0,256609,0
4,4,0,40,4,4,4,39,49,0,8,0,176684,0
4,10,1,40,0,1,4,39,33,0,15,0,206512,0
4,10,0,85,4,1,4,39,28,0,14,0,212640,0
4,12,1,40,2,0,2,39,47,0,11,0,148724,0
4,8,1,40,4,3,4,39,41,0,11,0,266510,0
2,4,1,40,2,0,4,39,34,0,12,0,240252,1
4,8,0,35,4,1,4,39,25,0,11,0,358975,0
0,0,0,40,4,3,4,39,20,0,15,0,124242,0
4,12,0,15,4,1,4,39,21,0,15,0,434710,0
4,5,1,30,4,4,4,0,25,0,11,0,204338,0
4,8,1,40,2,0,4,39,46,0,6,0,241844,0
4,3,1,40,2,0,1,1,37,0,3,0,191342,0
4,3,1,56,2,0,4,39,41,0,15,0,221947,1
4,1,1,50,4,3,4,39,44,0,11,1504,111483,0
4,13,1,40,2,0,4,39,30,0,11,0,65278,1
4,7,1,40,2,0,4,39,54,0,15,0,133403,0
6,5,1,99,2,0,4,39,35,0,11,0,166416,0
0,0,0,12,6,1,4,39,58,0,11,0,142158,0
4,13,0,25,4,3,4,7,21,0,15,0,221480,0
6,12,1,40,2,0,4,39,35,0,12,0,189878,1
4,10,1,80,2,0,4,39,35,0,14,0,278403,1
4,3,1,20,4,3,4,39,19,0,15,0,184710,0
4,4,0,40,0,1,4,39,48,0,11,0,177775,0
