age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
17,454614,0,0,8,0,1,4,0,3,4,0,39,0
75,242108,2346,0,15,6,11,0,12,1,4,1,39,0
61,132972,0,0,40,4,6,4,7,4,2,0,39,0
53,157947,0,0,40,4,11,0,1,1,4,0,39,0
26,177482,0,0,45,2,7,2,11,0,4,1,39,1
48,246891,0,0,50,4,15,6,12,4,4,1,39,1
28,158834,0,0,50,7,12,2,4,0,4,1,39,1
30,203834,0,0,50,0,9,4,0,1,1,0,36,0
29,110442,0,0,45,4,11,2,6,0,4,1,39,0
25,240676,0,0,40,4,15,0,13,3,4,0,39,0
37,192939,0,0,40,4,11,2,14,0,4,1,39,0
43,260696,0,0,55,2,9,0,10,4,4,0,39,0
40,55363,0,0,40,2,11,2,14,0,4,1,39,0
34,144949,0,0,45,4,0,2,3,0,4,1,39,1
55,116878,15024,0,30,4,10,2,10,0,4,1,39,1
31,357954,0,0,20,2,7,4,13,1,4,1,39,0
21,170038,0,0,40,0,15,4,0,3,4,0,39,0
32,190290,0,0,40,6,11,2,5,0,4,1,22,0
26,203279,2463,0,50,7,14,4,10,1,1,1,19,0
26,167761,0,0,50,4,9,2,10,0,4,1,39,1
44,138845,0,0,40,4,15,2,14,0,4,1,39,0
49,144844,0,0,52,4,11,2,14,0,4,1,39,1
21,161930,0,1504,30,0,11,4,0,3,2,0,39,0
26,55743,0,0,30,4,11,4,1,4,2,0,39,0
40,117721,0,0,60,6,11,2,5,0,4,1,39,0
19,116385,0,0,40,6,1,4,1,1,4,0,39,0
58,301867,0,0,40,4,11,2,5,0,4,1,39,0
61,238913,0,0,40,4,8,2,13,0,4,1,39,1
28,123983,0,0,63,6,15,2,12,3,1,1,35,0
26,165510,0,0,40,4,9,4,5,3,4,1,39,0
64,183513,0,0,25,4,11,4,1,1,4,0,39,0
42,119281,0,0,60,5,9,2,4,0,4,1,39,1
41,152629,0,0,40,4,15,2,13,0,4,1,39,1
45,110171,0,0,40,4,11,4,6,1,4,1,39,0
39,211440,0,0,50,4,9,2,12,0,4,1,39,1
41,359259,0,0,40,2,11,2,8,0,4,1,39,0
51,125796,0,0,40,4,1,5,8,1,2,0,23,0
34,39609,0,0,40,4,8,0,1,4,4,0,39,0
33,111567,0,1902,45,4,12,2,4,0,4,1,11,1
23,44064,0,2559,40,4,15,5,8,1,4,1,39,1
35,120066,0,0,60,6,15,2,3,0,0,1,39,0
41,132633,0,0,25,4,1,0,9,4,4,0,13,0
39,192702,0,0,50,4,12,4,3,1,4,0,39,0
41,166813,0,0,55,4,15,2,12,0,4,1,39,0
33,40444,0,0,40,5,15,2,4,0,4,1,39,0
22,290504,0,0,40,4,11,4,8,2,4,1,39,0
25,178505,0,1504,45,4,15,4,4,2,4,0,39,0
25,175370,0,0,40,4,15,0,7,3,4,0,39,0
77,72931,0,0,20,6,5,3,1,1,4,1,22,1
33,234542,0,0,40,0,8,4,0,3,4,0,39,0
66,284021,0,0,40,4,11,6,12,1,4,0,39,0
19,277974,0,0,35,4,15,4,12,3,4,1,39,0
44,111275,0,0,38,4,11,4,8,4,2,0,39,0
45,191776,25236,0,42,5,12,0,12,4,4,0,39,1
28,125527,0,0,50,4,15,4,12,1,4,1,39,0
19,38294,2597,0,40,4,11,4,6,2,4,1,39,0
43,313022,4386,0,40,4,11,2,7,0,2,1,39,1
39,179668,15024,0,40,4,9,2,13,0,4,1,39,1
33,198660,0,0,50,4,9,2,12,0,4,1,39,0
44,216116,0,0,40,4,11,3,8,1,2,0,23,0
62,200922,0,0,40,4,5,6,7,1,4,0,39,0
40,153372,0,0,50,4,15,2,12,0,4,1,39,1
41,406603,0,0,6,4,11,4,8,1,4,1,20,0
23,248344,0,0,30,2,15,4,8,1,2,1,39,0
48,240629,0,0,40,4,11,2,3,0,4,1,22,1
38,314310,0,0,45,4,12,2,10,0,4,1,39,0
37,259785,0,0,50,4,12,2,4,0,4,1,39,1
45,127111,0,0,55,4,12,2,10,0,4,1,39,1
29,178272,0,0,40,4,11,2,11,0,4,1,39,0
66,75134,0,0,25,2,11,6,1,4,4,0,39,0
19,195985,0,0,50,4,11,4,8,1,4,0,39,0
23,221955,0,0,39,4,6,4,6,2,4,1,26,0
34,177675,0,0,40,4,9,2,13,0,4,1,39,1
39,182828,0,0,45,4,12,4,4,1,4,0,39,0
33,270889,0,0,60,6,11,4,14,1,4,1,39,0
43,183096,0,0,10,4,15,5,12,4,4,0,39,0
27,336951,0,0,99,4,11,2,14,0,4,1,39,0
33,295589,0,0,35,7,15,5,1,3,2,1,39,0
26,289980,0,0,30,4,4,2,5,0,4,1,26,0
56,70720,27828,0,60,5,12,0,4,1,4,1,39,1
46,163352,0,0,36,4,11,2,12,0,4,1,39,0
38,190776,0,0,40,4,7,0,3,4,4,0,39,0
90,313986,0,0,40,4,1,2,3,0,4,1,39,0
72,473748,0,0,25,5,15,2,4,0,4,1,39,1
20,163003,0,0,15,4,11,4,1,4,1,0,39,0
29,183061,0,0,48,4,11,2,3,0,0,1,39,0
49,123584,0,0,75,4,1,2,14,0,4,1,39,0
23,120910,0,0,35,4,11,4,8,4,4,0,39,0
20,227554,0,0,18,4,15,3,12,3,2,0,39,0
57,182677,4508,0,40,4,9,2,4,0,1,1,35,0
46,214955,0,0,40,4,7,0,10,4,4,0,39,0
33,209768,0,0,40,4,9,2,10,0,4,1,39,1
24,258120,0,0,55,4,9,4,12,1,4,1,23,0
49,110015,0,0,45,4,8,2,3,0,4,1,12,0
54,152652,0,0,65,4,11,2,14,0,4,1,39,0
46,43206,0,1564,50,1,10,4,10,1,4,0,39,1
31,114639,0,0,50,6,8,2,3,0,4,1,39,0
43,221172,0,1977,40,5,14,2,10,0,4,1,39,1
18,128538,0,0,6,0,15,4,0,3,4,0,39,0
19,131615,0,0,40,4,11,4,7,3,4,1,39,0
46,353824,0,0,40,4,7,4,1,1,4,1,39,0
43,178417,0,0,40,4,9,0,10,1,4,1,39,0
58,178644,0,0,40,4,11,6,3,4,4,1,39,0
43,271665,0,0,45,6,11,2,12,0,4,1,39,0
37,223732,0,0,40,0,15,5,0,4,4,1,39,0
21,169003,0,0,25,1,2,4,1,3,2,1,39,0
52,338816,0,0,70,7,12,4,1,1,4,1,39,1
34,506858,0,0,32,4,8,2,3,0,4,1,39,1
28,265628,0,0,40,4,8,4,6,3,4,0,39,0
34,173495,0,0,40,4,11,0,14,1,4,1,39,0
29,177413,0,0,40,4,11,2,7,0,4,1,39,1
39,31670,0,0,65,4,11,2,5,0,4,1,39,0
49,154451,0,0,35,4,1,0,7,4,2,0,39,0
35,265535,0,0,50,4,15,2,3,0,2,1,23,1
31,118941,0,0,20,4,15,0,8,3,4,0,39,0
18,214617,0,0,30,4,15,4,6,3,4,1,39,0
47,265097,4386,0,40,2,11,2,8,0,4,1,39,1
46,276087,5013,0,50,4,11,2,12,0,4,1,39,0
43,124692,0,0,40,4,9,2,12,0,4,1,39,1
51,306784,4386,0,40,1,11,2,3,0,4,1,39,1
21,434102,0,0,40,4,15,4,1,1,4,0,39,0
18,387641,0,0,40,0,15,4,0,3,4,1,39,0
31,181824,0,1902,35,7,9,2,10,5,4,0,39,1
39,177907,0,1887,40,2,11,2,11,0,4,1,39,1
58,87329,0,0,48,4,1,2,1,0,4,1,39,0
36,263130,0,0,40,4,12,4,10,1,4,0,39,0
38,262882,0,0,40,4,11,2,7,5,4,0,39,0
31,37546,0,1902,35,4,9,2,4,5,4,0,39,1
19,27433,0,0,40,4,1,4,6,1,4,1,39,0
38,393945,0,0,36,4,8,0,13,1,4,0,39,0
26,173927,0,0,60,4,8,4,10,3,3,0,23,0
38,343403,0,0,16,4,7,0,1,1,4,0,39,0
36,111128,0,0,45,4,15,2,3,0,4,1,39,0
40,193882,0,0,45,4,11,2,4,0,4,1,39,1
25,310864,0,0,40,4,9,4,13,1,2,1,0,0
41,128354,0,0,25,4,9,2,13,5,4,0,39,1
33,113364,0,0,45,4,11,4,12,1,4,1,39,0
63,198559,0,0,16,0,11,2,0,0,4,1,39,0
51,136913,0,0,40,4,11,2,7,0,4,1,39,0
34,115488,0,0,40,4,11,2,12,0,4,1,39,0
33,154227,0,0,40,4,8,0,12,1,4,1,39,0
25,279667,0,0,45,4,0,2,3,0,4,1,39,0
30,281030,0,0,66,6,11,4,12,4,4,1,39,0
19,283945,0,0,25,4,15,4,1,3,4,1,39,0
47,454989,0,0,40,4,11,2,4,5,4,0,39,1
26,391349,0,0,40,4,9,4,1,1,4,0,39,0
21,166704,0,0,14,7,15,4,8,3,4,0,39,0
36,151835,0,0,60,4,11,2,8,0,4,1,39,1
60,199085,0,0,40,4,0,2,7,0,4,1,39,0
28,61487,0,0,40,4,11,4,10,4,2,1,39,0
19,120251,0,0,14,4,11,4,1,3,4,0,39,0
42,273230,0,0,90,4,9,2,10,0,4,1,39,0
36,358373,0,0,36,4,11,5,7,1,2,0,39,0
35,267891,0,0,38,4,11,2,8,5,4,0,39,0
22,234880,0,0,25,4,15,4,1,3,4,0,39,0
54,48358,0,0,40,4,11,2,3,0,4,1,39,1
36,96452,0,0,45,4,9,2,10,0,4,1,39,0
55,204751,0,0,65,4,11,2,14,0,4,1,39,0
57,375868,0,0,40,4,12,2,1,0,4,1,39,0
56,413373,0,0,36,4,5,2,14,0,4,1,39,0
24,537222,0,0,50,4,11,2,4,0,4,1,39,0
35,33975,0,0,40,2,9,2,10,0,4,1,39,1
51,162327,0,0,40,5,1,0,12,1,4,1,39,0
34,182691,0,0,44,4,11,0,4,3,4,1,39,0
36,300829,0,0,42,4,7,0,1,4,4,0,39,0
51,114508,0,0,40,2,6,5,8,2,4,0,39,0
46,214627,0,0,60,5,10,2,10,0,4,1,39,1
42,129684,5455,0,50,4,11,0,4,1,2,0,39,0
25,120041,0,0,40,7,9,4,10,1,4,0,39,0
22,361138,0,0,50,4,11,4,6,2,4,1,39,0
37,76893,0,0,40,4,11,2,3,0,4,1,39,0
48,205424,0,0,40,4,9,0,12,4,4,1,39,1
61,176839,15024,0,50,4,9,2,10,0,4,1,39,1
40,229148,0,0,40,4,2,2,14,0,2,1,23,0
58,154537,0,0,20,5,11,2,4,5,4,0,39,1
52,181901,0,0,20,4,11,3,5,2,4,1,26,0
18,152004,0,0,20,4,1,4,8,3,2,1,39,0
27,205188,0,0,40,4,0,2,7,0,4,1,39,0
48,30840,5013,0,45,6,15,2,10,0,4,1,39,0
63,66634,0,0,16,4,6,2,3,0,4,1,39,0
38,180220,0,0,60,6,11,2,3,0,4,1,39,0
31,291052,0,2051,40,4,15,2,1,0,4,1,39,0
40,99651,0,0,60,6,15,2,10,0,4,1,39,0
41,327723,0,0,40,4,11,0,4,1,4,1,39,0
28,32291,2174,0,40,4,9,4,10,1,4,0,39,0
31,345122,14084,0,50,4,14,0,10,1,4,1,39,1
32,127384,0,0,55,4,8,2,3,0,4,1,39,1
30,363296,0,0,72,4,11,4,6,4,2,1,39,0
39,86551,0,1876,40,2,11,0,3,1,4,1,39,0
28,30070,0,0,50,4,9,2,12,0,4,1,39,0
31,595000,0,0,35,4,11,4,6,2,2,0,39,0
21,152328,0,0,20,0,15,4,0,3,4,1,39,0
33,177824,0,0,40,0,11,5,0,4,4,0,39,0
44,111483,0,0,40,7,12,2,10,0,4,1,39,1
22,199555,0,0,25,4,15,4,5,3,4,1,39,0
42,50018,0,0,40,4,11,2,8,0,4,1,0,0
36,218490,0,0,35,4,7,2,3,0,4,1,39,0
39,49020,0,1974,40,4,12,4,4,1,4,1,39,0
61,213321,0,1672,40,4,15,2,4,0,4,1,39,0
31,159187,0,0,40,4,11,0,14,3,4,1,39,0
21,83033,0,0,25,4,15,4,8,1,4,0,11,0
39,31848,2829,0,90,6,15,2,5,0,4,1,39,0
34,24961,0,0,80,6,11,2,5,0,4,1,39,0
21,182117,0,0,15,4,15,4,8,3,4,1,39,0
75,146576,0,0,48,6,9,6,10,4,4,1,39,1
21,176690,0,0,24,4,15,4,8,3,4,1,39,0
81,122651,0,0,15,4,15,2,12,0,4,1,39,0
54,149650,0,0,40,5,11,0,8,1,4,1,2,0
34,454508,0,0,65,4,9,2,10,0,4,1,20,0
54,269068,99999,0,50,6,14,2,10,0,1,1,30,1
41,266530,0,0,45,4,11,2,8,0,0,1,39,0
61,198542,0,0,40,0,9,0,0,1,4,0,39,0
63,133144,2580,0,20,4,11,2,8,0,4,1,39,0
24,217961,0,0,40,4,15,4,7,1,4,1,39,0
20,221661,0,0,40,4,11,2,1,5,4,0,26,0
44,60735,0,0,60,2,9,0,10,3,4,0,39,0
47,121124,0,0,40,6,9,2,12,0,4,1,39,1
31,48588,0,0,40,4,15,2,3,0,4,1,39,0
41,48087,0,1590,40,4,5,0,3,1,4,1,39,0
53,240138,0,0,60,6,11,2,3,0,4,1,39,0
63,273010,3471,0,40,4,11,2,1,5,4,0,39,0
44,104196,0,0,45,4,12,2,10,0,4,1,39,1
37,230035,0,0,46,4,11,2,3,0,4,1,39,1
28,38918,0,0,50,4,15,2,3,0,4,1,11,1
71,205011,0,0,10,0,15,2,0,0,4,1,39,0
57,176079,0,0,40,4,11,0,1,1,4,0,39,0
22,180052,0,0,10,4,15,4,5,3,4,1,39,0
33,173005,0,1848,45,2,9,2,1,0,4,1,39,1
30,378723,0,0,55,4,15,0,1,3,4,0,39,0
20,233624,0,0,40,4,11,4,3,3,4,1,39,0
28,192591,0,0,45,4,9,4,1,1,4,0,39,0
54,249860,0,0,10,4,1,0,9,4,2,0,39,0
20,247564,0,0,35,4,11,4,6,3,4,1,39,0
34,238912,0,0,40,4,11,2,4,0,4,1,39,0
21,190227,0,0,40,4,15,4,1,3,4,1,39,0
29,293287,0,0,40,7,15,4,8,4,4,0,39,0
51,180807,0,0,40,4,15,0,4,4,4,0,39,0
39,250217,0,0,70,4,11,0,7,1,2,0,39,0
19,217418,0,0,38,4,15,4,1,2,2,0,39,0
22,137510,0,0,40,2,11,4,5,3,4,1,39,0
59,163047,0,0,38,7,15,0,1,1,4,0,39,0
18,577521,0,0,13,4,1,4,12,3,4,1,39,0
22,221533,0,0,20,4,11,4,8,1,4,1,39,0
42,255675,0,0,40,2,15,2,3,0,4,1,39,1
39,114079,0,0,40,4,7,4,3,1,4,1,39,0
31,155781,0,0,40,4,9,2,12,0,4,1,39,1
28,243762,0,0,40,4,1,5,3,4,4,0,39,0
22,113062,0,0,7,4,9,4,4,3,4,0,39,0
67,217028,0,0,40,4,12,4,8,1,4,0,39,0
17,110723,0,0,25,4,1,4,12,3,4,0,39,0
47,191858,0,0,40,1,7,2,1,0,4,1,39,1
23,179423,0,0,5,4,9,4,1,1,4,0,39,0
20,339588,0,0,40,4,11,2,8,5,4,0,29,0
22,206815,0,0,40,4,11,4,12,4,4,0,29,0
47,103743,0,0,40,7,5,2,14,0,4,1,39,0
49,235683,0,0,40,4,15,2,12,5,4,0,39,1
64,207321,0,0,20,0,15,2,0,0,4,1,39,0
35,197495,0,0,40,7,15,0,4,1,2,0,39,0
52,424012,0,0,40,1,15,0,4,1,4,0,39,0
29,178469,0,0,40,4,11,4,12,1,4,0,39,0
73,92886,0,0,40,5,0,6,12,4,4,0,2,0
38,214008,0,0,50,6,11,2,10,0,4,1,39,1
59,325732,0,1902,52,6,11,2,4,0,4,1,39,1
35,28572,4064,0,35,4,15,2,3,0,4,1,39,0
18,118376,0,0,15,4,15,4,12,3,4,0,39,0
24,51799,0,0,40,4,11,2,1,5,2,0,39,0
33,115488,0,0,50,2,9,2,10,0,4,1,39,0
40,190621,0,0,55,4,15,0,4,2,2,0,39,0
55,193568,0,0,40,4,11,6,1,1,4,0,39,0
44,192878,0,0,40,4,11,0,10,1,4,1,39,0
40,264663,0,0,60,4,9,4,10,3,4,0,39,0
22,234731,0,0,40,4,11,0,6,3,4,1,39,0
55,308373,0,0,40,4,15,2,4,5,4,0,39,1
45,205644,0,0,26,4,11,5,13,1,4,0,39,0
47,321851,0,0,50,2,9,4,10,1,4,0,39,1
56,206399,0,0,40,4,11,2,3,0,4,1,39,0
44,124563,0,0,40,4,11,2,7,0,2,1,39,0
32,198211,0,0,38,7,15,4,1,1,4,1,39,0
17,130795,0,0,20,4,0,4,8,3,4,1,39,0
44,71269,0,0,50,4,15,0,4,1,4,1,39,0
32,319280,0,0,80,6,7,4,12,1,4,1,39,0
35,125933,0,0,60,4,9,2,12,0,4,1,39,1
27,107236,0,0,40,4,11,2,8,0,4,1,39,0
32,32732,0,0,50,4,11,2,10,0,4,1,39,0
68,284763,0,0,70,4,1,0,14,1,4,1,39,0
20,112668,0,0,20,4,15,4,8,3,4,0,39,0
33,376483,0,0,40,4,15,0,1,1,2,0,39,0
24,402778,0,0,12,4,6,4,6,3,4,1,39,0
48,36177,0,0,45,4,11,2,3,0,4,1,39,0
45,125489,0,0,50,4,12,0,10,4,4,0,39,0
48,304791,0,0,40,4,15,6,1,1,4,0,39,0
28,209205,0,0,45,4,12,2,10,0,4,1,39,1
60,112821,0,0,35,0,15,2,0,0,4,1,39,1
39,178100,0,0,40,2,12,0,10,4,4,0,39,0
23,70261,0,0,30,4,15,4,8,3,4,1,39,0
23,186634,0,0,40,7,2,4,4,1,4,1,39,0
36,32958,0,0,40,4,15,5,1,2,4,0,39,0
25,254746,0,0,40,4,9,2,10,5,4,0,39,0
52,158746,0,0,40,4,11,4,8,4,4,1,39,0
35,140854,0,0,40,6,11,2,3,0,4,1,39,0
41,51506,0,0,40,4,11,2,4,0,4,1,39,0
45,189564,0,0,42,4,9,2,12,5,4,0,39,1
37,325538,0,0,40,1,12,2,10,0,4,1,0,1
58,213975,0,0,40,4,8,6,10,1,4,0,39,0
67,431426,0,0,2,6,11,2,1,5,4,0,39,0
48,199763,0,0,8,4,11,2,10,5,4,0,39,0
63,161563,0,0,48,4,11,2,3,0,4,1,39,0
24,252024,0,0,72,2,15,2,11,0,4,1,39,1
43,43945,0,0,40,4,15,2,3,0,4,1,39,1
36,178487,0,0,60,4,11,0,14,3,4,1,39,0
32,604506,0,0,72,4,11,2,14,3,4,1,26,0
36,228157,0,0,40,4,15,4,3,1,1,1,25,0
43,199191,0,0,50,4,15,4,1,1,4,0,39,0
27,189775,0,0,40,4,11,4,1,1,2,0,39,0
17,171080,0,0,12,4,1,4,8,3,4,1,39,0
45,117310,0,0,46,4,9,0,12,1,4,0,39,0
41,82049,0,0,40,5,11,2,3,0,4,1,39,0
41,126094,0,0,38,6,11,2,4,0,4,1,39,0
18,202516,0,0,35,0,11,4,0,3,4,0,39,0
48,246392,0,0,40,2,7,5,1,1,2,0,39,0
51,69328,0,0,50,0,8,2,0,0,4,1,39,1
26,292803,0,0,24,4,15,4,8,3,4,0,39,0
54,286989,0,0,60,4,13,2,5,0,4,1,39,0
22,190483,0,0,48,4,15,0,12,3,4,0,20,0
19,235849,0,0,35,4,11,4,14,3,4,1,39,0
47,359766,0,0,40,4,5,0,6,2,2,1,39,0
32,128016,0,0,20,4,11,3,8,4,4,0,39,0
46,360096,15024,0,60,4,9,2,4,0,4,1,39,1
30,170154,0,0,40,4,9,4,13,1,4,0,39,1
35,337286,0,0,40,4,12,4,4,1,1,1,39,0
52,204322,5013,0,40,4,8,2,13,0,4,1,39,0
73,143833,0,0,18,6,2,2,5,0,4,1,39,0
17,365613,0,0,10,4,0,4,8,3,4,1,2,0
32,100135,0,0,32,4,9,5,10,4,4,0,39,0
43,180096,0,0,40,2,12,2,10,0,4,1,39,1
19,371827,0,0,40,0,11,4,0,3,4,1,32,0
26,61270,0,0,40,4,11,4,7,4,3,0,4,0
41,564135,0,0,40,1,12,2,4,0,4,1,39,1
49,198759,15024,0,60,4,7,2,12,0,4,1,39,1
52,303462,0,0,40,7,15,5,11,4,4,1,39,0
35,193106,0,0,32,4,11,5,1,4,4,0,39,0
57,250201,0,0,52,4,1,2,8,0,4,1,39,0
35,200426,0,0,44,4,8,3,10,4,4,0,39,0
33,222654,0,0,40,4,9,4,10,1,4,1,39,0
56,53366,0,0,40,4,5,0,14,4,4,1,39,0
42,132222,0,0,60,4,9,4,12,3,4,1,39,0
17,100828,0,0,20,4,15,4,1,3,4,1,39,0
49,31264,0,0,35,4,11,0,1,1,4,0,39,0
39,202027,0,0,45,4,14,2,10,0,4,1,39,1
34,168906,0,0,50,6,15,0,1,4,4,0,39,0
37,255454,0,0,40,6,15,4,10,1,2,1,39,0
22,245524,0,0,35,4,2,4,8,1,4,1,39,0
27,386040,0,0,40,4,8,2,3,0,4,1,26,0
21,35424,0,0,25,4,15,4,12,3,4,0,39,0
59,93655,0,0,40,0,15,2,0,0,4,1,39,0
44,152629,3103,0,40,4,9,2,1,0,4,1,39,1
53,151159,0,0,99,6,0,3,14,1,4,1,39,0
26,410240,0,0,40,4,1,4,3,1,4,1,39,0
48,138970,0,0,45,4,9,2,4,0,4,1,39,1
39,269722,0,0,70,4,9,2,4,0,4,1,39,0
34,223678,0,0,32,4,11,4,8,4,0,0,39,0
54,197184,0,0,38,7,9,2,4,0,4,1,39,0
36,143486,7298,0,50,4,11,2,14,0,4,1,39,1
60,160625,5013,0,40,4,11,2,10,0,4,1,39,0
50,140516,0,0,40,4,11,2,11,0,4,1,39,1
48,85341,0,0,45,2,9,2,10,0,4,1,39,0
35,108293,0,2205,40,4,15,4,1,3,4,0,39,0
40,192507,0,0,50,6,7,0,10,1,4,0,39,0
30,186932,0,0,70,4,9,2,4,0,4,1,39,0
65,223580,6514,0,40,6,15,2,7,0,4,1,39,1
31,236861,0,0,60,4,11,2,3,0,4,1,39,0
46,327886,0,0,40,2,7,2,1,0,4,1,39,0
67,407618,2050,0,40,0,6,0,0,1,4,0,39,0
62,197060,0,0,50,5,8,2,4,0,4,1,39,0
38,229180,0,0,40,4,9,4,4,4,4,0,5,0
24,284317,0,0,30,4,9,4,8,3,4,0,39,0
24,73514,0,0,50,4,15,4,12,1,1,0,30,0
27,47907,0,0,48,4,9,4,10,1,4,0,39,0
43,134782,0,0,30,7,7,3,8,4,4,0,39,0
48,118831,0,0,40,4,11,0,6,4,1,0,35,0
41,299505,0,0,40,4,11,5,3,1,2,1,39,0
30,267161,0,0,45,4,15,2,13,5,2,0,39,0
38,119177,0,0,40,4,9,2,12,0,4,1,39,1
45,327886,0,0,40,4,14,4,10,1,4,1,39,1
45,187730,0,0,40,4,9,4,10,3,4,1,39,0
55,109015,0,0,38,4,15,0,1,1,4,0,39,0
46,110015,0,0,75,6,5,2,4,0,4,1,12,0
24,104146,0,0,40,4,9,4,10,3,1,1,39,0
31,50442,0,0,25,2,15,4,1,3,0,0,39,0
35,57640,0,0,35,4,11,2,3,0,4,1,39,0
37,333664,0,0,40,2,15,5,1,1,4,0,39,0
29,224858,0,0,45,4,15,2,10,0,4,1,39,0
56,290641,0,0,50,4,9,2,4,0,4,1,39,1
60,191118,0,1848,40,0,11,2,0,0,4,1,39,1
25,34402,0,1590,60,4,9,4,4,1,4,1,39,0
33,245378,0,0,40,4,0,2,7,0,4,1,39,0
44,179136,0,0,40,4,11,4,12,1,4,0,39,0
21,116788,0,0,40,4,11,4,3,3,4,1,39,0
21,129699,0,0,40,4,11,4,1,1,4,1,39,0
46,39606,0,0,40,1,12,2,4,0,4,1,9,1
44,95150,0,0,50,5,15,2,4,0,4,1,39,1
63,102479,0,0,40,4,9,0,4,1,4,0,39,0
44,199191,0,0,30,4,11,2,1,5,4,0,39,0
31,229636,0,0,45,4,15,2,3,0,4,1,26,0
26,53833,0,0,42,4,15,2,4,0,4,1,39,0
37,27997,0,0,50,5,11,4,14,1,4,1,39,0
60,124487,0,0,40,0,15,0,0,1,4,0,39,1
33,111363,0,0,45,4,9,2,3,0,4,1,39,0
38,107630,0,0,40,4,9,2,4,0,4,1,39,0
26,134287,0,0,35,4,8,4,12,3,4,0,39,0
46,283004,0,0,63,5,8,0,4,4,1,0,37,0
24,33616,0,0,35,4,11,4,8,4,4,0,39,0
47,121124,0,0,35,2,12,2,10,0,4,1,39,1
27,188189,0,0,30,4,15,4,13,1,4,0,39,0
46,106255,0,0,40,4,15,2,3,0,4,1,39,0
47,282830,0,0,40,1,7,2,1,0,2,1,39,1
47,243904,0,0,40,4,11,0,1,4,4,1,16,0
69,165017,2538,0,40,4,11,6,7,4,4,1,39,0
32,131584,7298,0,40,4,11,2,12,0,4,1,39,1
51,427781,0,0,40,4,11,2,14,0,2,1,39,0
36,334291,0,0,40,4,11,2,12,0,4,1,39,1
50,173224,0,0,40,2,12,2,10,5,4,0,39,0
29,87507,0,0,60,4,10,2,10,0,1,1,19,0
32,187560,3908,0,40,4,14,2,10,0,4,1,39,0
27,204497,0,0,75,4,0,0,14,1,0,1,39,0
60,230545,0,0,35,4,5,0,1,1,4,0,5,0
31,118161,0,0,40,4,11,2,8,0,4,1,39,0
46,150499,0,0,40,4,7,2,3,0,4,1,39,0
40,96554,0,0,40,2,11,4,1,3,4,0,39,0
39,288551,0,0,52,4,15,2,3,0,2,1,39,1
69,104003,0,0,55,6,5,2,12,0,4,1,39,0
54,124963,0,0,40,5,9,2,4,0,4,1,39,1
56,198388,0,0,40,4,11,0,1,1,4,0,39,0
47,126204,0,0,40,1,15,0,1,1,4,0,39,0
25,91709,0,0,45,4,7,4,13,1,4,0,39,0
34,152109,0,0,60,6,11,2,14,0,4,1,39,0
24,191954,0,0,50,6,5,4,5,3,4,1,39,0
63,108097,10566,0,45,4,15,2,3,0,4,1,39,0
29,289991,0,0,50,2,12,2,10,0,4,1,39,0
64,92115,0,0,40,4,15,2,1,0,4,1,39,0
44,320277,0,0,40,4,9,4,10,1,4,1,39,0
26,33610,0,0,60,4,11,4,3,2,4,1,39,0
36,168276,0,0,40,4,0,0,8,1,4,0,39,0
55,175127,7688,0,38,7,9,2,1,0,4,1,39,1
37,254973,0,0,40,4,11,2,6,5,4,0,39,1
37,95336,0,0,65,4,0,4,7,1,4,1,39,0
63,346975,7688,0,36,4,9,2,10,5,4,0,39,1
33,227282,0,0,60,4,11,2,14,0,4,1,39,0
19,138153,0,0,10,4,15,4,1,3,4,0,39,0
57,174132,0,1977,40,2,12,2,10,5,2,0,39,1
31,182237,4386,0,45,4,7,2,12,0,4,1,39,1
20,111252,0,0,30,0,15,4,0,3,4,0,39,0
58,217775,7298,0,40,2,11,2,4,0,4,1,39,1
20,168863,0,0,20,0,15,4,0,3,4,0,39,0
25,394503,0,0,40,4,15,2,12,0,4,1,39,0
40,141657,0,0,40,4,11,0,1,4,4,0,39,0
18,125441,1055,0,20,4,1,4,8,3,4,1,39,0
26,172230,0,0,40,4,11,4,1,1,4,1,39,0
29,282944,0,0,50,4,10,2,10,0,4,1,39,1
45,55377,0,0,40,2,9,2,10,0,2,1,39,0
35,49352,0,0,38,7,15,4,1,3,4,0,39,0
32,213887,0,0,45,4,15,0,7,4,4,1,39,0
61,24046,0,0,40,6,11,6,8,2,4,0,39,0
26,208122,0,0,15,7,9,4,10,1,4,1,39,0
56,176118,3103,0,40,4,11,2,3,0,4,1,39,1
22,227994,0,0,39,4,15,3,1,3,1,0,39,0
49,215389,0,0,48,4,9,2,7,0,2,1,39,0
40,99434,0,0,12,4,11,2,8,5,4,0,39,0
37,190964,0,0,40,4,11,5,4,3,4,1,39,0
23,113700,0,0,50,0,9,4,0,3,4,1,39,0
28,259840,0,0,60,4,9,2,12,0,4,1,39,1
27,168827,0,0,40,4,11,2,7,0,4,1,39,0
34,28984,0,0,40,5,8,0,12,4,4,0,39,0
49,182211,0,0,45,4,6,2,6,0,4,1,39,0
41,82393,0,0,40,4,15,4,3,3,1,1,39,0
28,183639,0,0,21,4,9,4,1,1,4,1,39,0
38,342448,0,0,55,4,15,2,4,0,4,1,39,1
47,469907,0,1740,40,7,7,2,11,0,4,1,39,0
